CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
38869cb824adb63362074039d11c03874e4899d20287631658f02869670bd188ae695c4e1c622048bf250879999a35d2819be2bbb3e08e66bcc32e4c2073c253,,Y,7/28/2023 17:00,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/28/2023 19:25,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6101,W,MONTROSE AVE,1624,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,6,7,41.9602065,-87.77952197,POINT (-87.779521964624 41.960206498082)
cc0502b6459128632ea86a70f3654803b6fbede9fa757dbdd0f8ef3eccddef2a287bcaab6fc5935deafb205d976b71bb15da704f14121ae739fb6849437c48ed,,,7/28/2023 7:30,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",7/28/2023 8:25,FOLLOWING TOO CLOSELY,NOT APPLICABLE,7901,S,CICERO AVE,834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,6,7,41.74906506,-87.7412039,POINT (-87.741203904025 41.749065056465)
d77e1456db846fdfdd40d7ad8f765c44ccc21653a81923cd34108af9868926e337fe5e3af1ac1fde8b93b141d66b0462b1a872e2a107208df9ac7d7c5f75fcdf,,,7/28/2023 15:15,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/28/2023 15:19,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,2804,W,47TH ST,922,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,15,6,7,41.80838686,-87.69443868,POINT (-87.694438680409 41.808386864184)
696a018473e90193ecbb6fa4329b95298093d49e165f173f300e403b663b0d7652bbfbe6f9d7576a7e1983bce2a63507848598774a0e97da17725d6094ff2da5,,,7/28/2023 15:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/28/2023 16:00,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,2318,W,LOGAN BLVD,1432,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,7,41.93012956,-87.6860229,POINT (-87.686022901407 41.930129560101)
c95486a794a8b6071982beabaff695360d1d01e668806ee7b38eb730dcf30aef2fa4ac90c139dd5988ffa44f4566b93867fd535d89c7c2b3a5cd4351edebc502,,,7/24/2023 7:22,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",7/24/2023 7:22,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,8655,S,CICERO AVE,834,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,7,2,7,41.73469658,-87.74090368,POINT (-87.740903680717 41.734696579222)
e17910cd63f075d82964b3920078bdc814166df7b2cc955803da4fcff9544382adcd223db7be76d62757760724f14233a2b69b410b139815f34706cd51a11046,,,7/28/2023 18:55,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",7/28/2023 18:55,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8300,S,STONY ISLAND AVE,412,,Y,,,,,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,3,0,18,6,7,41.74415164,-87.58594507,POINT (-87.585945066953 41.744151639042)
232273899b49de94a3f35a111484352662c525f9f0a27a1395d51cdafda07ce9d57ad1ed13dd3382fefbdd6dad6a814220a7be4524148d62f5a8766ef7370224,,,7/28/2023 5:44,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",7/28/2023 7:45,DISREGARDING TRAFFIC SIGNALS,FAILING TO REDUCE SPEED TO AVOID CRASH,500,N,STATE ST,1831,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,6,7,41.89090369,-87.62818612,POINT (-87.628186123483 41.890903690741)
25aaa77a8fc65dd0c61c835c63c8e1afa2962632513f7bc30b346f07b8b4db449af8d5d61ba3dfdfbaaa1ebaecff55640985b7ddeef6e0368921d495d781ddb4,,,7/28/2023 14:58,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",7/28/2023 14:59,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,3001,W,HOWARD ST,2411,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,14,6,7,42.01912336,-87.70443148,POINT (-87.704431481607 42.019123362214)
536aaebfeea01ffa549a6e675afe7469452fbf18c13de84f6920dd21c8cb105f4c438db0617090f8e612a0148494788fcdebe33fb147898256cc0d980e9a7072,,,7/28/2023 15:05,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",7/28/2023 17:30,UNABLE TO DETERMINE,NOT APPLICABLE,917,W,35TH ST,915,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,6,7,41.83060958,-87.64849662,POINT (-87.648496616787 41.83060958095)
32411d3beb7fffe13db0017ffc941f67ab1b3bcc78f6e1bf2122ea3066d6e93bcdb4859a2a7524eaff08f89ed88dead173386189d16f7a9648624ae74ebed0af,,,7/28/2023 8:36,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",7/28/2023 8:43,FOLLOWING TOO CLOSELY,DISTRACTION - FROM OUTSIDE VEHICLE,1440,N,HUMBOLDT DR,1423,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,8,6,7,41.90773973,-87.70141191,POINT (-87.701411911119 41.907739733306)
04d882046dfb7965af9664c1b3f0aa0128cd3d772ef8c6189bfce1568db34d65c70eefcb2ea6a585bea49f03ab264120252abb73b87fa1f08d7bb5fe66595593,,,7/28/2023 15:09,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/28/2023 18:12,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3425,W,DEVON AVE,1711,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,7,41.99719016,-87.71522797,POINT (-87.715227964755 41.997190158383)
c5315b6d189656e71a6705420b162fe7b1fd283a4a09c764638c21a4e159e1f61308762d3d5b9a0c4732128eef4595b4fb9e856d7099f84d281e719c48ee21be,,,7/28/2023 13:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,7/28/2023 14:30,FOLLOWING TOO CLOSELY,NOT APPLICABLE,402,N,CENTRAL AVE,1512,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,13,6,7,41.88786316,-87.76527016,POINT (-87.765270160538 41.887863159627)
5fc6beeaf0f822cbadf64c54c8286794952c3b4dc09043e008d76ba80928868bf686fedff617222f82fa31f27ee12cf17fc8eb643e94d269669d38533364221e,JG314461,,6/23/2023 18:40,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",6/24/2023 18:30,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,3105,W,PETERSON AVE,2011,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,6,6,41.99028498,-87.70748196,POINT (-87.707481955647 41.990284974551)
f7edfd5fce2b079607d311623410c4238e4026d00edfa5b396c990351de40bffb2309b179a45e27e7af21aa16eaad8e708adf1cdf250ba5ae35371cc5ff644d8,,,7/28/2023 11:00,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/28/2023 11:20,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,3995,W,NORTH AVE,2535,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,6,7,41.90977766,-87.72627646,POINT (-87.726276456932 41.909777662641)
0847d509bbc627667405f332f4eea267762219e2e7f7bb6098ec3c961e0a84fed3c538e36905a7decda57a19e3f7a4aff2e2fe1bffd4b2467e4ad85b1ac0cd9f,,,7/28/2023 20:17,25,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",7/28/2023 20:18,UNABLE TO DETERMINE,NOT APPLICABLE,5413,W,DEVON AVE,1621,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,20,6,7,41.99721856,-87.76432294,POINT (-87.764322938616 41.997218561843)
72c1380ffcba9ceae3dee660005f0af36dff2137156edff230d6d0c6d81a7d972963d80c9eae3e83249315a1e6bbc3146221dc22e51cfed7a5371fb615316894,,,7/25/2023 15:00,30,UNKNOWN,NO CONTROLS,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",7/28/2023 16:45,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3330,W,CONGRESS PKWY,1134,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,3,7,41.87468995,-87.7095971,POINT (-87.709597095441 41.874689948782)
c1bd8fdb4d8443150bb39b6c9eda06d913d78a0bb9dbf6e995dad2dd1829f93526d7004fb7f65fc6515b6c0be70d5e9f01eac8b8a9437a79eab4469648735708,,,7/22/2023 1:50,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",7/28/2023 12:00,UNABLE TO DETERMINE,NOT APPLICABLE,5311,S,LAKE PARK AVE,234,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,7,7,41.79919761,-87.58712409,POINT (-87.587124087243 41.799197609982)
66d58ebf6cb5bacac66a07ac0cebbace67837b8cb0960e4791dd3f7f800dc6f5a73e120fb2ef66af78cc247880f00d391431f32d65d1f31e8b627c9f495914d9,,,7/28/2023 5:05,10,NO CONTROLS,NO CONTROLS,RAIN,DAWN,PEDALCYCLIST,ALLEY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,7/28/2023 5:16,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2402,W,AUGUSTA BLVD,1212,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,6,7,41.8994859,-87.68713901,POINT (-87.687139005574 41.899485898918)
8f188f1bb1f25f4f284f126f7496815b7dbbc5284cb722c6cc6c33446fc989a9fd2f2600fbac421d0ce3bb697711eeeadbf3b916849ecb231a44ca1c0fb738bc,,,7/28/2023 8:55,15,OTHER,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,PARKING LOT,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/28/2023 9:03,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,6636,S,PULASKI RD,833,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,8,6,7,41.77205625,-87.72273795,POINT (-87.722737953434 41.772056252563)
a4ddd07635df0ce2298d867e85e22996c41875999ec73de67ace992601c314f3d8018257c1f4a38a29a7e9689feab3ab4e3fd9f7367be2563e3f99418ba0d906,,,7/28/2023 18:31,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,7/28/2023 18:32,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,2400,W,DEVON AVE,2412,,N,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,6,7,41.99783811,-87.68994854,POINT (-87.689948536814 41.997838113989)
3c4cf27a7e71fb06eb5381c08fefd454a3f7f38929e58b016856e9b7208c4d67f928917c2a317a3a5c828bf73d649b31d1b2b42dc5b293dbae50a40ed80c2bf7,,,7/28/2023 9:17,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",7/28/2023 9:48,UNABLE TO DETERMINE,NOT APPLICABLE,3600,N,WESTERN AVE,1921,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,6,7,41.94681992,-87.68840666,POINT (-87.688406662062 41.946819919863)
dcc036fb465eb06f35af10d24c3cee6fa9f05e66c1879a13b283f2f7692e5077d4688d25d1da913e129e8a3743a59ad861be193547584c2f9efe94a580828c43,,,7/28/2023 8:30,35,UNKNOWN,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,7/28/2023 10:20,NOT APPLICABLE,NOT APPLICABLE,8558,S,YATES BLVD,412,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,6,7,41.73925506,-87.56619745,POINT (-87.56619745179 41.739255062989)
d9e9868e83a564912e850c3810bc3965a86712eb55c0a7687e1ce8e4b747e4a8b91e374dc51f55d52562b349843f11b7eac008fcb719df95b8bfe1c0d0a7eb0d,,,7/27/2023 16:50,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,N,"OVER $1,500",7/27/2023 22:15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,542,S,DEARBORN ST,123,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,7,41.874862,-87.62936305,POINT (-87.62936304459 41.874861997707)
cd7c224b2f6cf0f8e4d1ca3471bab14e7229b3d1b31e779f0876350e2cfc3d7f33eb6bd55997a48c1b80a6b2d18c5654d1c29e17cf7b75b9ef3e3724fc060509,,,7/27/2023 21:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",7/27/2023 21:51,IMPROPER LANE USAGE,NOT APPLICABLE,6348,S,ARCHER AVE,811,,,,Y,CONSTRUCTION,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,21,5,7,41.7929158,-87.78013459,POINT (-87.780134590236 41.7929158004)
01943ca758de3dc61e6af5b4a9c1920068378136b765217389ea224838b4ceeef5668af0ed587a1ec5713d759de7940342d2382592052056ba4e2512e51cf32f,JG340328,,7/14/2023 5:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",7/14/2023 8:15,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,316,W,CERMAK RD,914,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,6,7,41.8529915,-87.63554386,POINT (-87.635543854644 41.852991503101)
03bbe058643707a8e93bc5f0bda2a76ff44704ce8cf837ac858361d536a5a7e4e942d0445cd01b9f5fdea8b234056451f93b166a48b54b48a5a295e308a4056d,JG340887,,7/14/2023 14:15,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",7/14/2023 15:30,UNABLE TO DETERMINE,UNABLE TO DETERMINE,10698,S,DR MARTIN LUTHER KING JR DR,512,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,6,7,41.70009969,-87.61372117,POINT (-87.613721171203 41.700099689295)
044e24778caa105df9da2b96200473ee3182e982603bdcdbe3453687cc21804500b20cc87ed00ba9007884d3f93833f0a8daece6a5ce3306d3b7b47af6a977fb,JG341284,,7/14/2023 19:45,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,Y,N,"OVER $1,500",7/14/2023 19:45,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,2059,N,PULASKI RD,2525,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,6,7,41.91895005,-87.72646686,POINT (-87.72646685774 41.918950050892)
04abfa503e12f1097aac8f042016c7ee189c08f6f3c74fb8104e464079965b543d95cac05883e34e6a8f64562195c0153e00eb4b6021473bd57b9ede6b30195d,JG341835,Y,7/14/2023 10:13,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",7/15/2023 10:15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,751,W,GARFIELD BLVD,711,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,6,7,41.79384147,-87.64481271,POINT (-87.644812708867 41.793841470095)
051ad41ae7213b2e797d8898203131b46acd680ce009afe0f53ecee528160793153110060f2095c41cd33c82ecf9674069153e43905fd6bb0c416ef3dff00c6d,JG340585,,7/14/2023 7:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",7/14/2023 9:50,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3801,W,CHICAGO AVE,1112,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,6,7,41.89530274,-87.72125107,POINT (-87.721251067046 41.89530273536)
05601c7eba912a234f9459de77d861f21ab289646f2469adc999b0ff220c795915868b31dcc9323afe317bbd3bf8e7e920b797bbcf38d6a1bf47df093bcc4803,JG346185,Y,7/14/2023 21:19,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,DARKNESS,REAR END,CENTER TURN LANE,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",7/18/2023 15:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,1600,W,NORTH AVE,1433,,,,,,,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,1,0,21,6,7,41.91073912,-87.66775554,POINT (-87.667755542235 41.910739123576)
059fcfc21b6ae41ee5bdadf9c218b91cccb408147190565903ea3035b80c5f6f5af2f0ec34c042bad77068519d44d2c2157d1ff1d0f754088935af41bac86617,JG345563,,7/14/2023 9:30,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/18/2023 6:30,FOLLOWING TOO CLOSELY,IMPROPER TURNING/NO SIGNAL,2340,S,BLUE ISLAND AVE,1034,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,9,6,7,41.84981074,-87.67275962,POINT (-87.672759621311 41.849810736863)
063f956ab055a3a63b2e64869200d3df15f175f59df35f757e6992e14b78fe1d3d6adf38fcd42d5f3f1d90b8c050f52aeb716fa8e981554f9f8f8af780eb3c07,JG341023,,7/14/2023 16:14,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,OTHER,,STRAIGHT AND LEVEL,DRY,OTHER,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,7/14/2023 16:20,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",IMPROPER BACKING,7,E,GARFIELD BLVD,225,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,16,6,7,41.79420061,-87.62538927,POINT (-87.62538926818 41.79420060954)
0721b7a0f5107437a0f108b132fb1103dc8bc1e69d8ccc74580563c63592d1b397c5642311d967cee4b3ab31880a5e7f3ef2769f1a8a379b6015ef49623e77f0,JG340257,,7/14/2023 5:10,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",7/14/2023 5:12,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,1259,W,DIVISION ST,1213,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,6,7,41.9033579,-87.65987542,POINT (-87.659875419443 41.903357897508)
07826d3b9b5179e1cc02ebc93b201675b1196087facc369ea0b4615422fefae142cbc6b5ebdcb5e2ca677e63575743b409769585a1045d6f290a7fa9987fcc35,JG341247,,7/14/2023 17:00,45,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",7/14/2023 19:17,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,1559,S,LAKE SHORE DR SB,132,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,6,7,41.86044993,-87.61748819,POINT (-87.617488192921 41.860449933483)
0858f7602fc788862b90d31ac8a9ee41d7552cb970f67be00cc755a25238abf452628788acfa202030d97aaae073d91498e7a766e295d2f7ac9756988dcf3287,JG340868,,7/14/2023 15:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",7/14/2023 15:25,UNABLE TO DETERMINE,UNABLE TO DETERMINE,741,W,31ST ST,915,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,6,7,41.83794567,-87.64545983,POINT (-87.645459827304 41.837945672974)
08b56ca8b89cbcd80f27efd40e977e3d305f067698539cdd3653f3759e8451f3951bae5519678c81bb06a3c5b2907c0ce3e9bf3d588769be60cf4ec567e7ff34,JG340518,,7/14/2023 10:25,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/14/2023 10:59,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5299,S,ARCHER AVE,815,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,6,7,41.79916784,-87.73916714,POINT (-87.739167140566 41.799167838047)
