CRASH_DATE,HIT_AND_RUN_I,CAUSES,AMBULANCE_REQUIRED,FATAL_ACCIDENT,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE
7/15/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,16,7,7,41.77876739,-87.7228232
7/15/2023,N,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, DISREGARDING TRAFFIC SIGNALS",N,N,12,7,7,41.88791004,-87.62080356
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",Y,N,19,7,7,41.89588872,-87.62668389
7/15/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,14,7,7,41.87820977,-87.62753115
7/15/2023,N,"DISREGARDING OTHER TRAFFIC SIGNS, DISREGARDING OTHER TRAFFIC SIGNS",Y,N,23,7,7,41.88614041,-87.7357597
7/15/2023,Y,"FAILING TO YIELD RIGHT-OF-WAY, IMPROPER OVERTAKING/PASSING",N,N,21,7,7,41.86738791,-87.62049103
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,22,7,7,41.73468839,-87.60661235
7/15/2023,Y,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,4,7,7,41.71372239,-87.54135182
7/15/2023,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,10,7,7,41.9278051,-87.64196306
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,13,7,7,41.74995312,-87.64993985
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",Y,N,9,7,7,41.92500994,-87.68770475
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,15,7,7,41.97619747,-87.71218982
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,19,7,7,41.81422707,-87.60652337
7/15/2023,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,11,7,7,41.77368767,-87.61201989
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,10,7,7,41.99461201,-87.70060323
7/15/2023,N,"ROAD ENGINEERING/SURFACE/MARKING DEFECTS, ROAD CONSTRUCTION/MAINTENANCE",N,N,7,7,7,41.71950567,-87.62550923
7/15/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNABLE TO DETERMINE",N,N,22,7,7,41.88670423,-87.62549637
7/15/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, UNABLE TO DETERMINE",N,N,10,7,7,41.77325802,-87.5763382
7/15/2023,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,21,7,7,41.68519455,-87.62424453
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,13,7,7,41.76070122,-87.5981612
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,14,7,7,41.80944685,-87.61952409
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,7,7,41.99021647,-87.73095802
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,15,7,7,41.96223481,-87.72771372
3/10/2020,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,3,3,41.86797281,-87.64089226
7/15/2023,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,7,7,7,41.81911577,-87.69628504
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,7,7,41.92937566,-87.77605228
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,21,7,7,41.80935304,-87.61138797
7/15/2023,N,"FOLLOWING TOO CLOSELY, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,10,7,7,41.89173502,-87.63120169
7/15/2023,N,"EQUIPMENT - VEHICLE CONDITION, NOT APPLICABLE",N,N,22,7,7,41.70666432,-87.65591245
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,12,7,7,41.95503605,-87.78648181
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,12,7,7,41.92591355,-87.76611783
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,2,7,7,41.68508492,-87.65014789
7/15/2023,N,"FOLLOWING TOO CLOSELY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,19,7,7,41.95375687,-87.72769851
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,4,7,7,41.78233746,-87.65228897
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,7,7,41.93421499,-87.68779903
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,16,7,7,41.73561797,-87.68266337
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,7,7,7,41.90327167,-87.66419083
7/15/2023,N,"IMPROPER LANE USAGE, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,12,7,7,41.74141305,-87.74094001
7/15/2023,N,"DISREGARDING STOP SIGN, FOLLOWING TOO CLOSELY",N,N,21,7,7,41.71382501,-87.5324866
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,1,7,7,41.94009235,-87.64914778
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",Y,N,2,7,7,41.74050623,-87.58587462
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,11,7,7,41.9341815,-87.75666958
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,9,7,7,41.88332583,-87.62928445
6/23/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,16,6,6,41.93119861,-87.78219415
7/15/2023,N,"DISREGARDING STOP SIGN, DISREGARDING STOP SIGN",N,N,21,7,7,41.92730062,-87.6537946
7/15/2023,Y,"IMPROPER OVERTAKING/PASSING, NOT APPLICABLE",N,N,23,7,7,41.7423299,-87.58591564
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,7,7,41.9056149,-87.72259129
7/15/2023,N,"DISREGARDING TRAFFIC SIGNALS, UNABLE TO DETERMINE",N,N,21,7,7,41.93935173,-87.70784659
7/15/2023,N,"WEATHER, UNABLE TO DETERMINE",N,N,5,7,7,41.83638137,-87.66614027
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,15,7,7,41.73679546,-87.58627251
7/15/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",Y,N,11,7,7,41.91274973,-87.79505243
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,6,7,7,41.93938716,-87.71255881
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,22,7,7,41.88909518,-87.63156942
9/29/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,1,9,41.97586686,-87.8454199
7/15/2023,N,"IMPROPER OVERTAKING/PASSING, FOLLOWING TOO CLOSELY",Y,N,9,7,7,41.80867417,-87.58771708
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",Y,N,10,7,7,41.76209416,-87.6080713
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,18,7,7,41.89881849,-87.72604114
7/15/2023,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,19,7,7,41.77822723,-87.74213979
7/15/2023,Y,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, UNABLE TO DETERMINE",N,N,23,7,7,41.8347454,-87.67031468
7/15/2023,Y,"DISREGARDING TRAFFIC SIGNALS, NOT APPLICABLE",N,N,11,7,7,41.7514606,-87.58597199
7/15/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,13,7,7,41.72245546,-87.66814964
7/13/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,5,7,41.94869226,-87.76971701
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,15,7,7,41.89669019,-87.62410215
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,7,7,41.73119106,-87.61078764
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,16,7,7,41.73117058,-87.61208294
7/15/2023,N,"WEATHER, NOT APPLICABLE",N,N,0,7,7,41.86304989,-87.70750829
7/15/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,14,7,7,41.9850152,-87.71152027
7/15/2023,N,"FOLLOWING TOO CLOSELY, IMPROPER OVERTAKING/PASSING",N,N,21,7,7,41.88576112,-87.63259515
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,16,7,7,41.87664684,-87.64069512
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,21,7,7,41.88585156,-87.74553253
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,5,7,7,41.75205737,-87.62155467
7/28/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,17,6,7,41.83729273,-87.70734069
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,14,7,7,41.90048216,-87.70190041
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,20,7,7,41.78588849,-87.72310659
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,19,7,7,41.86390569,-87.70422505
7/15/2023,Y,"IMPROPER OVERTAKING/PASSING, NOT APPLICABLE",N,N,15,7,7,41.95805689,-87.66932262
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,13,7,7,41.70677011,-87.66448429
7/16/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,0,1,7,41.88221761,-87.75865019
7/15/2023,Y,"IMPROPER BACKING, NOT APPLICABLE",N,N,10,7,7,42.01720126,-87.68061567
7/15/2023,Y,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,13,7,7,41.87788853,-87.64260918
7/15/2023,N,"EQUIPMENT - VEHICLE CONDITION, OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",Y,N,8,7,7,41.72731128,-87.57319112
7/15/2023,Y,"FAILING TO REDUCE SPEED TO AVOID CRASH, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",Y,N,16,7,7,41.89767027,-87.74574899
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,11,7,7,41.88323388,-87.639896
7/15/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, FAILING TO REDUCE SPEED TO AVOID CRASH",Y,N,13,7,7,41.78016804,-87.61455593
7/15/2023,Y,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,12,7,7,41.84933387,-87.62685853
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,23,7,7,41.71415228,-87.65666089
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,3,7,7,41.8757118,-87.7106867
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,21,7,7,41.80072726,-87.70391022
7/15/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,4,7,7,41.8972783,-87.63675188
7/15/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, UNABLE TO DETERMINE",N,N,8,7,7,42.00429952,-87.67991272
7/15/2023,Y,"IMPROPER LANE USAGE, IMPROPER OVERTAKING/PASSING",N,N,12,7,7,41.73610335,-87.64914278
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,7,7,41.88685814,-87.65698922
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,3,7,7,41.96702066,-87.66404121
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,21,7,7,41.89682805,-87.6172077
7/15/2023,N,"IMPROPER LANE USAGE, IMPROPER LANE USAGE",N,N,10,7,7,41.89976385,-87.67074775
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,7,7,41.94110529,-87.63966053
7/15/2023,N,"DRIVING ON WRONG SIDE/WRONG WAY, NOT APPLICABLE",N,N,0,7,7,41.78152446,-87.59122847
7/15/2023,N,"IMPROPER LANE USAGE, NOT APPLICABLE",N,N,23,7,7,41.79755425,-87.63204974
7/16/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,0,1,7,41.71798809,-87.63941932
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,16,7,7,41.92177049,-87.6583982
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,16,7,7,41.73703099,-87.58508645
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,2,7,7,41.95329423,-87.74815106
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,20,7,7,41.96807431,-87.76109957
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,1,7,7,41.84649544,-87.68563425
7/15/2023,Y,"WEATHER, UNABLE TO DETERMINE",N,N,0,7,7,41.87968486,-87.66910774
7/15/2023,N,"UNABLE TO DETERMINE, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,11,7,7,41.89264484,-87.66920162
7/15/2023,N,"IMPROPER LANE USAGE, NOT APPLICABLE",N,N,15,7,7,42.00809371,-87.69029472
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,7,7,41.86624235,-87.65732265
7/15/2023,N,"FOLLOWING TOO CLOSELY, DISTRACTION - FROM OUTSIDE VEHICLE",Y,N,13,7,7,41.88770577,-87.62470386
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,15,7,7,41.94305316,-87.72770744
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,1,7,7,41.94706081,-87.65771145
7/15/2023,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,7,7,41.88338727,-87.77001612
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,6,7,7,41.9199515,-87.78518262
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,7,7,41.88809697,-87.62507455
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,7,7,7,41.75809218,-87.62490223
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,7,7,41.92113737,-87.8060174
6/8/2019,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,9,7,6,41.90339832,-87.65746875
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",Y,N,22,7,7,,
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,7,7,41.85798156,-87.62441698
7/15/2023,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, UNABLE TO DETERMINE",N,N,15,7,7,41.90777372,-87.63474748
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,7,7,41.91296035,-87.62660834
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,9,7,7,41.90921991,-87.66777279
7/15/2023,Y,"IMPROPER BACKING, IMPROPER BACKING",N,N,23,7,7,41.88670527,-87.62582215
7/7/2023,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,21,6,7,41.94740174,-87.64963658
7/15/2023,Y,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,18,7,7,41.67228316,-87.63946706
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,11,7,7,41.69134095,-87.70584177
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,16,7,7,41.73134321,-87.64119898
7/15/2023,Y,"IMPROPER OVERTAKING/PASSING, NOT APPLICABLE",N,N,11,7,7,41.93733844,-87.64445647
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,11,7,7,41.84253965,-87.708122
7/15/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,13,7,7,41.87797156,-87.73525973
7/15/2023,Y,"IMPROPER OVERTAKING/PASSING, IMPROPER OVERTAKING/PASSING",N,N,15,7,7,41.92373929,-87.64874898
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,16,7,7,41.75016176,-87.67572992
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,7,7,41.70720612,-87.628815
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, IMPROPER TURNING/NO SIGNAL",Y,N,16,7,7,42.00561788,-87.66078594
7/15/2023,Y,"FOLLOWING TOO CLOSELY, FAILING TO YIELD RIGHT-OF-WAY",N,N,12,7,7,41.95316743,-87.64981455
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,2,7,7,41.88311277,-87.6472574
7/15/2023,N,"IMPROPER TURNING/NO SIGNAL, UNABLE TO DETERMINE",N,N,6,7,7,41.74423097,-87.70238569
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,7,7,41.84043385,-87.72337157
7/15/2023,N,"WEATHER, UNABLE TO DETERMINE",N,N,12,7,7,41.76491264,-87.67406233
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,23,7,7,41.8846042,-87.62675949
7/15/2023,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,11,7,7,41.75607023,-87.58621864
7/15/2023,Y,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, NOT APPLICABLE",N,N,22,7,7,41.73616354,-87.64502277
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,11,7,7,41.95945388,-87.8368459
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,15,7,7,41.72390252,-87.53750033
7/5/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,15,4,7,41.91284515,-87.76578268
7/15/2023,Y,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,21,7,7,41.96804801,-87.74787599
7/15/2023,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,19,7,7,41.88568319,-87.65272658
7/15/2023,N,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.), VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",N,N,14,7,7,41.76531136,-87.64447748
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,12,7,7,41.98279443,-87.78780137
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,14,7,7,41.93940519,-87.71090059
2/28/2020,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,15,6,2,41.83497592,-87.72416125
7/15/2023,N,"IMPROPER TURNING/NO SIGNAL, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,17,7,7,41.88327486,-87.6442191
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,22,7,7,41.9564504,-87.71284523
7/15/2023,N,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,22,7,7,41.91094562,-87.63650972
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",Y,N,1,7,7,41.94006018,-87.83634386
7/15/2023,Y,"IMPROPER OVERTAKING/PASSING, NOT APPLICABLE",N,N,22,7,7,41.88704177,-87.63107821
7/15/2023,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,12,7,7,41.84837214,-87.61896949
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,18,7,7,42.01724146,-87.81618939
9/11/2019,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,16,4,9,41.90998739,-87.73638639
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,7,7,41.90782049,-87.75388216
7/15/2023,N,"IMPROPER TURNING/NO SIGNAL, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,11,7,7,41.85216786,-87.66897504
7/15/2023,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,0,7,7,41.8678878,-87.66087166
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,12,7,7,41.76782805,-87.72376764
7/15/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,9,7,7,41.74775885,-87.58530024
7/15/2023,Y,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,20,7,7,41.88917237,-87.64644581
7/15/2023,N,"NOT APPLICABLE, IMPROPER TURNING/NO SIGNAL",N,N,18,7,7,41.87208577,-87.76443035
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,12,7,7,41.89226469,-87.63517797
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,9,7,7,41.85700515,-87.6611479
7/15/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, UNABLE TO DETERMINE",Y,N,23,7,7,41.68618634,-87.71051558
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,21,7,7,41.92730062,-87.6537946
11/21/2019,N,"IMPROPER LANE USAGE, WEATHER",N,N,8,5,11,41.85799482,-87.69550802
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,7,7,41.87818171,-87.62622894
7/15/2023,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,14,7,7,41.9872112,-87.72869581
7/15/2023,N,"IMPROPER LANE USAGE, NOT APPLICABLE",N,N,20,7,7,41.88754294,-87.624407
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,12,7,7,41.96548895,-87.6591587
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,12,7,7,41.98090228,-87.66614512
7/15/2023,N,"PHYSICAL CONDITION OF DRIVER, NOT APPLICABLE",N,N,10,7,7,41.93897907,-87.66307627
7/15/2023,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,15,7,7,41.72225727,-87.58527557
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,18,7,7,41.94916718,-87.65348779
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,7,7,41.74840137,-87.66510257
7/15/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, NOT APPLICABLE",N,N,18,7,7,41.78539888,-87.72309288
7/15/2023,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,12,7,7,41.79443124,-87.64406117
7/15/2023,N,"FOLLOWING TOO CLOSELY, FOLLOWING TOO CLOSELY",N,N,17,7,7,41.7936021,-87.69364875
7/15/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, NOT APPLICABLE",Y,N,0,7,7,41.89560928,-87.71158593
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,14,7,7,41.80123089,-87.72715223
7/15/2023,N,"IMPROPER OVERTAKING/PASSING, UNABLE TO DETERMINE",N,N,18,7,7,41.92568935,-87.64081666
7/15/2023,Y,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, NOT APPLICABLE",N,N,13,7,7,41.72498988,-87.63739569
7/15/2023,N,"DISTRACTION - FROM OUTSIDE VEHICLE, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,22,7,7,41.92174661,-87.64593898
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,7,7,41.75750152,-87.57992941
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, FOLLOWING TOO CLOSELY",N,N,17,7,7,41.91865421,-87.74566771
7/15/2023,N,"IMPROPER LANE USAGE, WEATHER",N,N,7,7,7,41.89810418,-87.61789354
7/15/2023,N,"IMPROPER BACKING, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,4,7,7,41.77793026,-87.76236379
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,21,7,7,41.78093874,-87.66289386
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,21,7,7,41.85784909,-87.61684088
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,7,7,41.88228252,-87.76992833
7/15/2023,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,9,7,7,41.9322054,-87.69767924
7/15/2023,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,9,7,7,41.91137922,-87.75587684
7/15/2023,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,18,7,7,41.84413143,-87.72683086
7/26/2022,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,9,3,7,41.8974869,-87.65293246
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,7,7,7,41.79518856,-87.579373
7/15/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,10,7,7,41.93422525,-87.6465659
7/15/2023,Y,"IMPROPER OVERTAKING/PASSING, IMPROPER OVERTAKING/PASSING",N,N,18,7,7,41.89164836,-87.62284003
7/15/2023,N,"FAILING TO YIELD RIGHT-OF-WAY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",Y,N,19,7,7,41.91705242,-87.75596219
7/15/2023,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,7,7,41.89169335,-87.62401344
7/15/2023,N,"DISREGARDING TRAFFIC SIGNALS, NOT APPLICABLE",Y,N,19,7,7,41.77836205,-87.73855297
7/15/2023,N,"IMPROPER TURNING/NO SIGNAL, FAILING TO YIELD RIGHT-OF-WAY",N,N,12,7,7,41.94673324,-87.70879357
7/15/2023,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,11,7,7,41.88102246,-87.74544395
7/15/2023,N,"DISTRACTION - FROM INSIDE VEHICLE, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",Y,N,12,7,7,41.79201847,-87.80138434
7/15/2023,Y,"IMPROPER LANE USAGE, IMPROPER LANE USAGE",N,N,13,7,7,41.78058746,-87.69572376
7/15/2023,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,16,7,7,41.928695,-87.67419508
7/15/2023,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,0,7,7,41.8869732,-87.62084833
